timestamp,src_ip,dst_ip,hostname,username,alert_type,tactic,campaign_id,protocol,service,flag,src_bytes,dst_bytes,stage
2024-05-03 04:05:00,10.0.0.1,192.168.0.1,host-517.local,unknown@domain.com,attack,Impact,24,tcp,private,S0,0,0,Stage_3
2024-05-03 04:10:00,10.0.124.1,192.168.94.1,host-943.local,user_09@domain.com,normal,None,45,tcp,http,SF,380,1374,Normal
2024-05-03 04:15:00,10.0.45.1,192.168.45.1,host-698.local,unknown@domain.com,normal,None,45,udp,domain_u,SF,45,45,Normal
2024-05-03 04:20:00,10.0.61.1,192.168.248.1,host-943.local,user_09@domain.com,normal,None,45,tcp,http,SF,317,248,Normal
2024-05-03 04:25:00,10.0.45.1,192.168.45.1,host-698.local,unknown@domain.com,normal,None,45,udp,domain_u,SF,45,45,Normal
2024-05-03 04:30:00,10.0.8.1,192.168.0.1,host-595.local,unknown@domain.com,attack,Reconnaissance,22,icmp,eco_i,SF,8,0,Stage_3
2024-05-03 04:35:00,10.0.250.1,192.168.127.1,host-943.local,user_09@domain.com,normal,None,45,tcp,http,SF,250,6015,Normal
2024-05-03 04:40:00,10.0.251.1,192.168.139.1,host-943.local,user_09@domain.com,normal,None,45,tcp,http,SF,251,1931,Normal
2024-05-03 04:45:00,10.0.30.1,192.168.0.1,host-698.local,unknown@domain.com,normal,None,45,udp,domain_u,SF,30,0,Normal
2024-05-03 04:50:00,10.0.12.1,192.168.0.1,host-067.local,user_09@domain.com,normal,None,45,tcp,ftp_data,SF,12,0,Normal
2024-05-03 04:55:00,10.0.1.1,192.168.0.1,host-517.local,unknown@domain.com,attack,Reconnaissance,21,udp,private,SF,1,0,Stage_3
2024-05-03 05:00:00,10.0.49.1,192.168.120.1,host-943.local,user_09@domain.com,normal,None,45,tcp,http,SF,305,6008,Normal
2024-05-03 05:05:00,10.0.52.1,192.168.235.1,host-943.local,user_09@domain.com,normal,None,45,tcp,http,SF,308,3307,Normal
2024-05-03 05:10:00,10.0.0.1,192.168.0.1,host-517.local,unknown@domain.com,attack,Impact,24,tcp,private,S0,0,0,Stage_1
2024-05-03 05:15:00,10.0.0.1,192.168.0.1,host-517.local,unknown@domain.com,attack,Impact,24,tcp,private,S0,0,0,Stage_2
2024-05-03 05:20:00,10.0.8.1,192.168.0.1,host-595.local,unknown@domain.com,attack,Reconnaissance,4,icmp,eco_i,SF,8,0,Stage_3
2024-05-03 05:25:00,10.0.0.1,192.168.0.1,host-517.local,unknown@domain.com,attack,Impact,24,tcp,private,S0,0,0,Stage_4
2024-05-03 05:30:00,10.0.0.1,192.168.0.1,host-397.local,unknown@domain.com,attack,Impact,24,tcp,domain,S0,0,0,Stage_0
2024-05-03 05:35:00,10.0.240.1,192.168.169.1,host-943.local,user_09@domain.com,normal,None,45,tcp,http,SF,240,14249,Normal
2024-05-03 05:40:00,10.1.0.1,192.168.0.1,host-067.local,user_09@domain.com,normal,None,45,tcp,ftp_data,SF,501760,0,Normal
2024-05-03 05:45:00,10.2.137.1,192.168.74.1,host-538.local,user_09@domain.com,normal,None,45,tcp,smtp,SF,5257,330,Normal
2024-05-03 05:50:00,10.0.99.1,192.168.199.1,host-943.local,user_09@domain.com,normal,None,45,tcp,http,SF,355,6343,Normal
2024-05-03 05:55:00,10.0.228.1,192.168.0.1,host-067.local,user_09@domain.com,normal,None,45,tcp,ftp_data,SF,740,0,Normal
2024-05-03 06:00:00,10.0.0.1,192.168.0.1,host-517.local,unknown@domain.com,attack,Impact,24,tcp,private,REJ,0,0,Stage_1
2024-05-03 06:05:00,10.0.0.1,192.168.0.1,host-985.local,unknown@domain.com,attack,Impact,24,tcp,uucp,RSTO,0,0,Stage_2
2024-05-03 06:10:00,10.0.0.1,192.168.0.1,host-517.local,unknown@domain.com,attack,Impact,24,tcp,private,S0,0,0,Stage_3
2024-05-03 06:15:00,10.0.30.1,192.168.30.1,host-698.local,unknown@domain.com,normal,None,45,udp,domain_u,SF,30,30,Normal
2024-05-03 06:20:00,10.0.0.1,192.168.0.1,host-295.local,unknown@domain.com,attack,Impact,24,tcp,auth,S0,0,0,Stage_0
2024-05-03 06:25:00,10.0.0.1,192.168.0.1,host-139.local,unknown@domain.com,attack,Impact,24,tcp,login,S0,0,0,Stage_1
2024-05-03 06:30:00,10.0.0.1,192.168.0.1,host-409.local,unknown@domain.com,attack,Impact,24,tcp,telnet,S0,0,0,Stage_2
2024-05-03 06:35:00,10.0.0.1,192.168.0.1,host-237.local,unknown@domain.com,attack,Impact,24,tcp,daytime,S0,0,0,Stage_3
2024-05-03 06:40:00,10.0.255.1,192.168.112.1,host-538.local,user_09@domain.com,normal,None,45,tcp,smtp,SF,4095,368,Normal
2024-05-03 06:45:00,10.0.0.1,192.168.0.1,host-357.local,unknown@domain.com,attack,Impact,24,tcp,gopher,S0,0,0,Stage_0
2024-05-03 06:50:00,10.0.28.1,192.168.51.1,host-943.local,user_09@domain.com,normal,None,45,tcp,http,SF,284,1843,Normal
2024-05-03 06:55:00,10.0.81.1,192.168.30.1,host-943.local,user_09@domain.com,normal,None,45,tcp,http,SF,337,286,Normal
2024-05-03 07:00:00,10.0.226.1,192.168.159.1,host-943.local,user_09@domain.com,normal,None,45,tcp,http,SF,226,1695,Normal
2024-05-03 07:05:00,10.0.8.1,192.168.0.1,host-881.local,unknown@domain.com,attack,Impact,5,icmp,ecr_i,SF,1032,0,Stage_4
2024-05-03 07:10:00,10.0.0.1,192.168.0.1,host-409.local,unknown@domain.com,attack,Impact,24,tcp,telnet,S0,0,0,Stage_0
2024-05-03 07:15:00,10.0.0.1,192.168.0.1,host-353.local,unknown@domain.com,attack,Impact,24,tcp,ssh,S0,0,0,Stage_1
2024-05-03 07:20:00,10.0.204.1,192.168.16.1,host-943.local,user_09@domain.com,normal,None,45,tcp,http,SF,204,4624,Normal
2024-05-03 07:25:00,10.0.216.1,192.168.85.1,host-943.local,user_09@domain.com,normal,None,45,tcp,http,SF,216,597,Normal
2024-05-03 07:30:00,10.0.0.1,192.168.0.1,host-517.local,unknown@domain.com,attack,Reconnaissance,21,tcp,private,REJ,0,0,Stage_4
2024-05-03 07:35:00,10.0.0.1,192.168.0.1,host-409.local,unknown@domain.com,attack,Impact,24,tcp,telnet,S0,0,0,Stage_0
2024-05-03 07:40:00,10.0.0.1,192.168.0.1,host-985.local,unknown@domain.com,attack,Impact,24,tcp,uucp,S0,0,0,Stage_1
2024-05-03 07:45:00,10.0.0.1,192.168.0.1,host-436.local,unknown@domain.com,attack,Impact,24,tcp,csnet_ns,REJ,0,0,Stage_2
2024-05-03 07:50:00,10.0.227.1,192.168.61.1,host-943.local,user_09@domain.com,normal,None,45,tcp,http,SF,227,3901,Normal
2024-05-03 07:55:00,10.0.0.1,192.168.0.1,host-517.local,unknown@domain.com,attack,Impact,24,tcp,private,S0,0,0,Stage_4
2024-05-03 08:00:00,10.0.0.1,192.168.0.1,host-067.local,unknown@domain.com,attack,Impact,24,tcp,ftp_data,S0,0,0,Stage_0
2024-05-03 08:05:00,10.0.44.1,192.168.44.1,host-698.local,unknown@domain.com,normal,None,45,udp,domain_u,SF,44,44,Normal
2024-05-03 08:10:00,10.0.0.1,192.168.0.1,host-517.local,unknown@domain.com,attack,Impact,24,tcp,private,S0,0,0,Stage_2
2024-05-03 08:15:00,10.0.75.1,192.168.70.1,host-538.local,user_09@domain.com,normal,None,45,tcp,smtp,SF,1355,326,Normal
2024-05-03 08:20:00,10.0.0.1,192.168.0.1,host-517.local,unknown@domain.com,attack,Impact,24,tcp,private,REJ,0,0,Stage_4
2024-05-03 08:25:00,10.167.1.1,192.168.0.1,host-638.local,unknown@domain.com,attack,Reconnaissance,45,tcp,other,RSTR,1,0,Stage_0
2024-05-03 08:30:00,10.0.8.1,192.168.0.1,host-881.local,unknown@domain.com,attack,Impact,5,icmp,ecr_i,SF,520,0,Stage_1
2024-05-03 08:35:00,10.0.8.1,192.168.0.1,host-595.local,unknown@domain.com,attack,Reconnaissance,22,icmp,eco_i,SF,8,0,Stage_2
2024-05-03 08:40:00,10.0.0.1,192.168.0.1,host-409.local,unknown@domain.com,attack,Impact,24,tcp,telnet,S0,0,0,Stage_3
2024-05-03 08:45:00,10.0.248.1,192.168.77.1,host-538.local,user_09@domain.com,normal,None,45,tcp,smtp,SF,1272,333,Normal
2024-05-03 08:50:00,10.0.0.1,192.168.0.1,host-943.local,unknown@domain.com,attack,Impact,24,tcp,http,S0,0,0,Stage_0
2024-05-03 08:55:00,10.0.0.1,192.168.0.1,host-357.local,unknown@domain.com,attack,Impact,24,tcp,gopher,S0,0,0,Stage_1
2024-05-03 09:00:00,10.0.221.1,192.168.158.1,host-943.local,user_09@domain.com,normal,None,45,tcp,http,SF,221,5790,Normal
2024-05-03 09:05:00,10.0.0.1,192.168.0.1,host-985.local,unknown@domain.com,attack,Impact,24,tcp,uucp,S0,0,0,Stage_3
2024-05-03 09:10:00,10.0.238.1,192.168.134.1,host-538.local,user_09@domain.com,normal,None,45,tcp,smtp,SF,1262,390,Normal
2024-05-03 09:15:00,10.0.33.1,192.168.0.1,host-067.local,unknown@domain.com,normal,None,45,tcp,ftp_data,SF,8737,0,Normal
2024-05-03 09:20:00,10.0.0.1,192.168.0.1,host-708.local,unknown@domain.com,attack,Impact,24,tcp,supdup,REJ,0,0,Stage_1
2024-05-03 09:25:00,10.0.0.1,192.168.0.1,host-638.local,unknown@domain.com,normal,None,45,tcp,other,REJ,0,0,Normal
2024-05-03 09:30:00,10.0.0.1,192.168.0.1,host-517.local,unknown@domain.com,attack,Impact,24,tcp,private,S0,0,0,Stage_3
2024-05-03 09:35:00,10.0.74.1,192.168.245.1,host-943.local,user_09@domain.com,normal,None,45,tcp,http,SF,330,12277,Normal
2024-05-03 09:40:00,10.0.213.1,192.168.110.1,host-943.local,user_09@domain.com,normal,None,45,tcp,http,SF,213,366,Normal
2024-05-03 09:45:00,10.0.0.1,192.168.0.1,host-517.local,unknown@domain.com,attack,Impact,24,tcp,private,S0,0,0,Stage_1
2024-05-03 09:50:00,10.0.244.1,192.168.234.1,host-943.local,user_09@domain.com,normal,None,45,tcp,http,SF,244,490,Normal
2024-05-03 09:55:00,10.0.0.1,192.168.0.1,host-901.local,unknown@domain.com,attack,Impact,24,tcp,finger,S0,0,0,Stage_3
2024-05-03 10:00:00,10.0.0.1,192.168.0.1,host-847.local,unknown@domain.com,attack,Impact,24,tcp,vmnet,S0,0,0,Stage_4
2024-05-03 10:05:00,10.12.133.1,192.168.0.1,host-067.local,user_09@domain.com,attack,Command and Control,22,tcp,ftp_data,SF,7045,0,Stage_0
2024-05-03 10:10:00,10.0.198.1,192.168.213.1,host-943.local,user_09@domain.com,normal,None,45,tcp,http,SF,198,981,Normal
2024-05-03 10:15:00,10.0.12.1,192.168.122.1,host-943.local,user_09@domain.com,attack,Initial Access,8,tcp,http,SF,54540,8314,Stage_2
2024-05-03 10:20:00,10.0.84.1,192.168.177.1,host-943.local,user_09@domain.com,normal,None,45,tcp,http,SF,340,689,Normal
2024-05-03 10:25:00,10.0.0.1,192.168.0.1,host-517.local,unknown@domain.com,attack,Impact,24,tcp,private,REJ,0,0,Stage_4
2024-05-03 10:30:00,10.0.0.1,192.168.0.1,host-558.local,unknown@domain.com,attack,Impact,24,tcp,ctf,S0,0,0,Stage_0
2024-05-03 10:35:00,10.0.228.1,192.168.173.1,host-943.local,user_09@domain.com,normal,None,45,tcp,http,SF,228,4269,Normal
2024-05-03 10:40:00,10.29.43.1,192.168.9.1,host-061.local,user_09@domain.com,normal,None,45,tcp,ftp,SF,1067,3081,Normal
2024-05-03 10:45:00,10.0.0.1,192.168.0.1,host-517.local,unknown@domain.com,attack,Impact,24,tcp,private,S0,0,0,Stage_3
2024-05-03 10:50:00,10.0.0.1,192.168.0.1,host-237.local,unknown@domain.com,attack,Impact,24,tcp,daytime,S0,0,0,Stage_4
2024-05-03 10:55:00,10.0.78.1,192.168.0.1,host-067.local,user_09@domain.com,attack,Command and Control,22,tcp,ftp_data,SF,334,0,Stage_0
2024-05-03 11:00:00,10.0.230.1,192.168.3.1,host-943.local,user_09@domain.com,normal,None,45,tcp,http,SF,230,1283,Normal
2024-05-03 11:05:00,10.0.0.1,192.168.0.1,host-517.local,unknown@domain.com,attack,Reconnaissance,45,tcp,private,REJ,0,0,Stage_2
2024-05-03 11:10:00,10.0.0.1,192.168.0.1,host-560.local,unknown@domain.com,attack,Impact,24,tcp,ldap,S0,0,0,Stage_3
2024-05-03 11:15:00,10.0.242.1,192.168.251.1,host-943.local,user_09@domain.com,normal,None,45,tcp,http,SF,242,3323,Normal
2024-05-03 11:20:00,10.0.8.1,192.168.0.1,host-881.local,unknown@domain.com,attack,Impact,5,icmp,ecr_i,SF,520,0,Stage_0
2024-05-03 11:25:00,10.0.8.1,192.168.0.1,host-595.local,unknown@domain.com,attack,Reconnaissance,4,icmp,eco_i,SF,8,0,Stage_1
2024-05-03 11:30:00,10.0.36.1,192.168.88.1,host-943.local,user_09@domain.com,normal,None,45,tcp,http,SF,292,344,Normal
2024-05-03 11:35:00,10.0.0.1,192.168.0.1,host-409.local,unknown@domain.com,attack,Impact,24,tcp,telnet,S0,0,0,Stage_3
2024-05-03 11:40:00,10.0.222.1,192.168.110.1,host-943.local,user_09@domain.com,normal,None,45,tcp,http,SF,222,622,Normal
2024-05-03 11:45:00,10.0.61.1,192.168.42.1,host-943.local,user_09@domain.com,normal,None,45,tcp,http,SF,317,2090,Normal
2024-05-03 11:50:00,10.0.0.1,192.168.0.1,host-507.local,unknown@domain.com,attack,Impact,24,tcp,exec,S0,0,0,Stage_1
2024-05-03 11:55:00,10.0.46.1,192.168.46.1,host-698.local,unknown@domain.com,normal,None,45,udp,domain_u,SF,46,46,Normal
2024-05-03 12:00:00,10.0.0.1,192.168.0.1,host-517.local,unknown@domain.com,attack,Impact,24,tcp,private,S0,0,0,Stage_3
2024-05-03 12:05:00,10.0.45.1,192.168.45.1,host-698.local,unknown@domain.com,normal,None,45,udp,domain_u,SF,45,45,Normal
2024-05-03 12:10:00,10.5.105.1,192.168.145.1,host-517.local,unknown@domain.com,normal,None,45,udp,private,SF,105,145,Normal
2024-05-03 12:15:00,10.0.0.1,192.168.0.1,host-101.local,unknown@domain.com,attack,Impact,24,tcp,whois,S0,0,0,Stage_1
2024-05-03 12:20:00,10.0.8.1,192.168.0.1,host-595.local,unknown@domain.com,attack,Reconnaissance,4,icmp,eco_i,SF,8,0,Stage_2
2024-05-03 12:25:00,10.0.95.1,192.168.80.1,host-943.local,user_09@domain.com,normal,None,45,tcp,http,SF,351,5200,Normal
2024-05-03 12:30:00,10.162.147.1,192.168.105.1,host-638.local,unknown@domain.com,normal,None,45,udp,other,SF,147,105,Normal
2024-05-03 12:35:00,10.0.8.1,192.168.0.1,host-595.local,unknown@domain.com,attack,Reconnaissance,22,icmp,eco_i,SF,8,0,Stage_0
2024-05-03 12:40:00,10.0.8.1,192.168.0.1,host-881.local,unknown@domain.com,attack,Impact,5,icmp,ecr_i,SF,1032,0,Stage_1
2024-05-03 12:45:00,10.0.169.1,192.168.114.1,host-943.local,user_09@domain.com,normal,None,45,tcp,http,SF,169,370,Normal
2024-05-03 12:50:00,10.0.0.1,192.168.0.1,host-517.local,unknown@domain.com,attack,Impact,24,tcp,private,S0,0,0,Stage_3
2024-05-03 12:55:00,10.0.36.1,192.168.36.1,host-698.local,unknown@domain.com,normal,None,45,udp,domain_u,SF,36,36,Normal
2024-05-03 13:00:00,10.0.90.1,192.168.44.1,host-943.local,user_09@domain.com,normal,None,45,tcp,http,SF,346,556,Normal
2024-05-03 13:05:00,10.0.45.1,192.168.45.1,host-698.local,unknown@domain.com,normal,None,45,udp,domain_u,SF,45,45,Normal
2024-05-03 13:10:00,10.0.252.1,192.168.80.1,host-943.local,user_09@domain.com,normal,None,45,tcp,http,SF,252,10064,Normal
2024-05-03 13:15:00,10.0.44.1,192.168.74.1,host-698.local,unknown@domain.com,normal,None,45,udp,domain_u,SF,44,74,Normal
2024-05-03 13:20:00,10.0.209.1,192.168.109.1,host-943.local,user_09@domain.com,normal,None,45,tcp,http,SF,209,1645,Normal
2024-05-03 13:25:00,10.0.0.1,192.168.0.1,host-517.local,unknown@domain.com,attack,Impact,24,tcp,private,S0,0,0,Stage_0
2024-05-03 13:30:00,10.0.224.1,192.168.76.1,host-943.local,user_09@domain.com,normal,None,45,tcp,http,SF,224,26956,Normal
2024-05-03 13:35:00,10.0.0.1,192.168.0.1,host-558.local,unknown@domain.com,attack,Impact,24,tcp,ctf,S0,0,0,Stage_2
2024-05-03 13:40:00,10.0.0.1,192.168.0.1,host-357.local,unknown@domain.com,attack,Reconnaissance,45,tcp,gopher,RSTR,0,0,Stage_3
2024-05-03 13:45:00,10.0.0.1,192.168.0.1,host-558.local,unknown@domain.com,attack,Impact,24,tcp,ctf,S0,0,0,Stage_4
2024-05-03 13:50:00,10.0.8.1,192.168.0.1,host-595.local,unknown@domain.com,attack,Reconnaissance,4,icmp,eco_i,SF,8,0,Stage_0
2024-05-03 13:55:00,10.0.202.1,192.168.184.1,host-943.local,user_09@domain.com,normal,None,45,tcp,http,SF,202,2488,Normal
2024-05-03 14:00:00,10.186.1.1,192.168.0.1,host-638.local,unknown@domain.com,attack,Reconnaissance,45,tcp,other,RSTR,1,0,Stage_2
2024-05-03 14:05:00,10.0.28.1,192.168.0.1,host-067.local,unknown@domain.com,normal,None,45,tcp,ftp_data,SF,4892,0,Normal
2024-05-03 14:10:00,10.0.0.1,192.168.0.1,host-517.local,unknown@domain.com,attack,Impact,24,tcp,private,S0,0,0,Stage_4
2024-05-03 14:15:00,10.0.217.1,192.168.126.1,host-943.local,user_09@domain.com,normal,None,45,tcp,http,SF,217,11902,Normal
2024-05-03 14:20:00,10.0.222.1,192.168.115.1,host-943.local,user_09@domain.com,normal,None,45,tcp,http,SF,478,2419,Normal
2024-05-03 14:25:00,10.0.1.1,192.168.128.1,host-943.local,user_09@domain.com,normal,None,45,tcp,http,SF,257,2176,Normal
2024-05-03 14:30:00,10.0.220.1,192.168.13.1,host-943.local,user_09@domain.com,normal,None,45,tcp,http,SF,220,11277,Normal
2024-05-03 14:35:00,10.0.4.1,192.168.4.1,host-638.local,unknown@domain.com,normal,None,45,udp,other,SF,516,4,Normal
2024-05-03 14:40:00,10.0.8.1,192.168.0.1,host-595.local,unknown@domain.com,attack,Reconnaissance,4,icmp,eco_i,SF,8,0,Stage_0
2024-05-03 14:45:00,10.0.0.1,192.168.0.1,host-517.local,unknown@domain.com,attack,Reconnaissance,45,tcp,private,RSTR,0,0,Stage_1
2024-05-03 14:50:00,10.0.60.1,192.168.3.1,host-943.local,user_09@domain.com,normal,None,45,tcp,http,SF,316,10755,Normal
2024-05-03 14:55:00,10.0.124.1,192.168.195.1,host-943.local,user_09@domain.com,normal,None,45,tcp,http,SF,380,707,Normal
2024-05-03 15:00:00,10.0.44.1,192.168.113.1,host-698.local,unknown@domain.com,normal,None,45,udp,domain_u,SF,44,113,Normal
2024-05-03 15:05:00,10.28.6.1,192.168.244.1,host-409.local,user_09@domain.com,normal,None,45,tcp,telnet,RSTR,518,16116,Normal
2024-05-03 15:10:00,10.0.9.1,192.168.0.1,host-067.local,user_09@domain.com,normal,None,45,tcp,ftp_data,SF,9,0,Normal
2024-05-03 15:15:00,10.0.0.1,192.168.0.1,host-949.local,unknown@domain.com,attack,Impact,24,tcp,nnsp,S0,0,0,Stage_2
2024-05-03 15:20:00,10.0.236.1,192.168.184.1,host-943.local,user_09@domain.com,normal,None,45,tcp,http,SF,236,696,Normal
2024-05-03 15:25:00,10.0.0.1,192.168.0.1,host-943.local,unknown@domain.com,normal,None,45,tcp,http,S0,0,0,Normal
2024-05-03 15:30:00,10.0.36.1,192.168.0.1,host-943.local,user_09@domain.com,normal,None,45,tcp,http,SF,292,1024,Normal
2024-05-03 15:35:00,10.0.129.1,192.168.15.1,host-538.local,user_09@domain.com,normal,None,45,tcp,smtp,SF,12161,1551,Normal
2024-05-03 15:40:00,10.0.45.1,192.168.45.1,host-698.local,unknown@domain.com,normal,None,45,udp,domain_u,SF,45,45,Normal
2024-05-03 15:45:00,10.0.8.1,192.168.0.1,host-595.local,unknown@domain.com,attack,Reconnaissance,4,icmp,eco_i,SF,8,0,Stage_3
2024-05-03 15:50:00,10.0.0.1,192.168.0.1,host-517.local,unknown@domain.com,attack,Impact,24,tcp,private,REJ,0,0,Stage_4
2024-05-03 15:55:00,10.0.0.1,192.168.0.1,host-943.local,unknown@domain.com,normal,None,45,tcp,http,REJ,0,0,Normal
2024-05-03 16:00:00,10.0.13.1,192.168.168.1,host-943.local,user_09@domain.com,normal,None,45,tcp,http,SF,269,6312,Normal
2024-05-03 16:05:00,10.0.0.1,192.168.0.1,host-101.local,unknown@domain.com,attack,Impact,24,tcp,whois,S0,0,0,Stage_2
2024-05-03 16:10:00,10.0.0.1,192.168.0.1,host-638.local,unknown@domain.com,attack,Reconnaissance,21,tcp,other,REJ,0,0,Stage_3
2024-05-03 16:15:00,10.0.14.1,192.168.0.1,host-067.local,user_09@domain.com,normal,None,45,tcp,ftp_data,SF,14,0,Normal
2024-05-03 16:20:00,10.0.71.1,192.168.144.1,host-943.local,user_09@domain.com,normal,None,45,tcp,http,SF,327,2448,Normal
2024-05-03 16:25:00,10.0.7.1,192.168.138.1,host-901.local,unknown@domain.com,normal,None,45,tcp,finger,SF,7,138,Normal
2024-05-03 16:30:00,10.0.0.1,192.168.0.1,host-347.local,unknown@domain.com,attack,Impact,24,tcp,name,REJ,0,0,Stage_2
2024-05-03 16:35:00,10.0.127.1,192.168.71.1,host-538.local,user_09@domain.com,normal,None,45,tcp,smtp,SF,639,327,Normal
2024-05-03 16:40:00,10.0.0.1,192.168.0.1,host-517.local,unknown@domain.com,attack,Reconnaissance,45,tcp,private,RSTR,0,0,Stage_4
2024-05-03 16:45:00,10.0.0.1,192.168.0.1,host-517.local,unknown@domain.com,attack,Impact,24,tcp,private,S0,0,0,Stage_0
2024-05-03 16:50:00,10.0.226.1,192.168.134.1,host-943.local,user_09@domain.com,normal,None,45,tcp,http,SF,226,1158,Normal
2024-05-03 16:55:00,10.0.246.1,192.168.24.1,host-943.local,user_09@domain.com,normal,None,45,tcp,http,SF,246,1304,Normal
2024-05-03 17:00:00,10.0.0.1,192.168.0.1,host-067.local,unknown@domain.com,attack,Impact,24,tcp,ftp_data,S0,0,0,Stage_3
2024-05-03 17:05:00,10.0.0.1,192.168.0.1,host-517.local,unknown@domain.com,attack,Impact,24,tcp,private,S0,0,0,Stage_4
2024-05-03 17:10:00,10.0.0.1,192.168.0.1,host-517.local,unknown@domain.com,attack,Reconnaissance,45,tcp,private,RSTR,0,0,Stage_0
2024-05-03 17:15:00,10.0.49.1,192.168.171.1,host-943.local,user_09@domain.com,normal,None,45,tcp,http,SF,305,106411,Normal
2024-05-03 17:20:00,10.0.0.1,192.168.0.1,host-950.local,unknown@domain.com,attack,Impact,24,tcp,courier,S0,0,0,Stage_2
2024-05-03 17:25:00,10.0.35.1,192.168.139.1,host-943.local,user_09@domain.com,normal,None,45,tcp,http,SF,291,5259,Normal
2024-05-03 17:30:00,10.0.35.1,192.168.255.1,host-943.local,user_09@domain.com,normal,None,45,tcp,http,SF,291,255,Normal
2024-05-03 17:35:00,10.0.0.1,192.168.0.1,host-014.local,unknown@domain.com,attack,Impact,24,tcp,uucp_path,S0,0,0,Stage_0
2024-05-03 17:40:00,10.0.218.1,192.168.187.1,host-943.local,user_09@domain.com,normal,None,45,tcp,http,SF,218,1211,Normal
2024-05-03 17:45:00,10.0.0.1,192.168.0.1,host-139.local,unknown@domain.com,attack,Impact,24,tcp,login,S0,0,0,Stage_2
2024-05-03 17:50:00,10.0.218.1,192.168.202.1,host-943.local,user_09@domain.com,normal,None,45,tcp,http,SF,218,458,Normal
2024-05-03 17:55:00,10.0.208.1,192.168.135.1,host-943.local,user_09@domain.com,normal,None,45,tcp,http,SF,208,1415,Normal
2024-05-03 18:00:00,10.0.13.1,192.168.167.1,host-943.local,user_09@domain.com,normal,None,45,tcp,http,SF,269,935,Normal
2024-05-03 18:05:00,10.0.219.1,192.168.48.1,host-943.local,user_09@domain.com,normal,None,45,tcp,http,SF,219,9264,Normal
2024-05-03 18:10:00,10.0.8.1,192.168.0.1,host-595.local,unknown@domain.com,attack,Reconnaissance,22,icmp,eco_i,SF,8,0,Stage_2
2024-05-03 18:15:00,10.0.221.1,192.168.20.1,host-943.local,user_09@domain.com,normal,None,45,tcp,http,SF,221,1556,Normal
2024-05-03 18:20:00,10.0.218.1,192.168.54.1,host-943.local,user_09@domain.com,normal,None,45,tcp,http,SF,218,310,Normal
2024-05-03 18:25:00,10.1.120.1,192.168.82.1,host-538.local,user_09@domain.com,normal,None,45,tcp,smtp,SF,1656,338,Normal
2024-05-03 18:30:00,10.0.171.1,192.168.211.1,host-943.local,user_09@domain.com,normal,None,45,tcp,http,SF,171,2515,Normal
2024-05-03 18:35:00,10.0.0.1,192.168.0.1,host-943.local,unknown@domain.com,attack,Impact,24,tcp,http,S0,0,0,Stage_2
2024-05-03 18:40:00,10.2.159.1,192.168.111.1,host-538.local,user_09@domain.com,normal,None,45,tcp,smtp,SF,2207,367,Normal
2024-05-03 18:45:00,10.0.0.1,192.168.0.1,host-067.local,unknown@domain.com,attack,Impact,24,tcp,ftp_data,S0,0,0,Stage_4
2024-05-03 18:50:00,10.0.147.1,192.168.86.1,host-943.local,user_09@domain.com,normal,None,45,tcp,http,SF,403,4438,Normal
2024-05-03 18:55:00,10.1.10.1,192.168.0.1,host-901.local,unknown@domain.com,attack,Reconnaissance,21,tcp,finger,SF,10,0,Stage_1
2024-05-03 19:00:00,10.0.0.1,192.168.0.1,host-517.local,unknown@domain.com,attack,Reconnaissance,22,tcp,private,SH,0,0,Stage_2
2024-05-03 19:05:00,10.0.0.1,192.168.0.1,host-517.local,unknown@domain.com,attack,Reconnaissance,22,tcp,private,SH,0,0,Stage_3
2024-05-03 19:10:00,10.0.42.1,192.168.42.1,host-698.local,unknown@domain.com,normal,None,45,udp,domain_u,SF,42,42,Normal
2024-05-03 19:15:00,10.0.69.1,192.168.89.1,host-943.local,user_09@domain.com,normal,None,45,tcp,http,SF,325,2649,Normal
2024-05-03 19:20:00,10.0.222.1,192.168.219.1,host-943.local,user_09@domain.com,normal,None,45,tcp,http,SF,222,731,Normal
2024-05-03 19:25:00,10.0.0.1,192.168.0.1,host-593.local,unknown@domain.com,attack,Impact,24,tcp,klogin,S0,0,0,Stage_2
2024-05-03 19:30:00,10.0.0.1,192.168.0.1,host-517.local,unknown@domain.com,attack,Reconnaissance,45,tcp,private,S0,0,0,Stage_3
2024-05-03 19:35:00,10.0.0.1,192.168.0.1,host-943.local,unknown@domain.com,normal,None,45,tcp,http,REJ,0,0,Normal
2024-05-03 19:40:00,10.0.84.1,192.168.77.1,host-538.local,user_09@domain.com,normal,None,45,tcp,smtp,SF,2900,333,Normal
2024-05-03 19:45:00,10.0.43.1,192.168.43.1,host-698.local,unknown@domain.com,normal,None,45,udp,domain_u,SF,43,43,Normal
2024-05-03 19:50:00,10.0.0.1,192.168.0.1,host-295.local,unknown@domain.com,attack,Impact,24,tcp,auth,S0,0,0,Stage_2
2024-05-03 19:55:00,10.0.0.1,192.168.0.1,host-638.local,unknown@domain.com,attack,Reconnaissance,21,tcp,other,REJ,0,0,Stage_3
2024-05-03 20:00:00,10.0.0.1,192.168.0.1,host-237.local,unknown@domain.com,attack,Impact,24,tcp,daytime,S0,0,0,Stage_4
2024-05-03 20:05:00,10.0.0.1,192.168.0.1,host-517.local,unknown@domain.com,attack,Impact,24,tcp,private,S0,0,0,Stage_0
